total_Mo,pic_intensite,ratio_actif,ratio_passif,ratio_upload,presence
-0.2972608824267568,-0.2646997504887676,0.036449927411537325,-0.0300670562730783,0.5657520076119799,0.7907181908840156
-0.2998416492872679,-0.27023032348001064,-0.1947031251002161,0.20120728187378273,0.5975845341371487,-1.6596600495516787
-0.29398610111102824,-0.26676346512223803,0.03644992757074752,-0.0300670562730783,-0.5325618941979299,0.7907181908840156
-0.12710552259582364,0.35442602870597373,0.03594769030953066,-0.02956455411180594,-1.143180788662609,0.7076545217167038
-0.28171839371518,-0.2575633068390292,0.027683927602970105,-0.021296434798501716,0.6946381879990076,0.7498785535434206
-0.2977821884268034,-0.26979753564296943,-0.1947031251002161,0.2012078597026673,0.43630175736486876,-1.6596600495516787
-0.10937984634042774,0.33263857785702794,0.03524054706882764,-0.02885703806587069,2.154393647805223,0.6245908525493922
-0.2701453369014561,-0.2679661597430685,-0.1947031251002161,0.20120786003485838,0.5975901041787258,-1.6596600495516787
-0.06857135108480134,1.221992526838892,0.029826789546241718,-0.02344042641791008,-1.339879793127177,0.5456803668404463
-0.28706026941425367,-0.2564221136476731,0.03644992763876219,-0.0300670562730783,-0.44475581190494906,0.7498785535434206
2.4764108264163682,0.2965827953700481,0.03644992769601387,-0.0300670562730783,0.3130263625805014,0.7907181908840156
-0.20085871228636212,-0.218844740238885,0.004225360933861113,0.002174499224262885,-0.48965261311847724,-0.638669116036806
-0.2970143832504078,-0.2668500226896463,0.03644992743635174,-0.0300670562730783,0.8328540707718068,-1.1695844014645398
0.03954827667713982,-0.14948935043766173,0.015020089731046828,-0.008625920532185312,-1.067442124021025,0.6245908525493922
0.5226211412498609,0.09416336832440625,-0.000646761451080916,0.007049190191218341,-1.3317372748313832,0.04314516837821069
-0.10759455617675402,0.021318341858197642,0.03644992769245441,-0.0300670562730783,-0.7075474486705053,0.7907181908840156
-0.2308206076557242,-0.22369196401374714,0.03644992768562687,-0.0300670562730783,-0.311941223022708,0.7907181908840156
-0.28069741002991494,-0.21308182851407237,0.036449927657877336,-0.0300670562730783,-0.9241216405559404,0.7907181908840156
0.20371386555451804,1.1056978793644618,-0.07855367874890415,0.08499717989622582,-1.2956588596862209,-0.6795087533774008
-0.2977573794774418,-0.2698225917809034,-0.1947031251002161,0.2012078597069136,0.6726875542536672,-1.6596600495516787
-0.2933980017857774,-0.22532061297945508,0.036449927582202266,-0.0300670562730783,-1.3752006392554241,0.7907181908840156
-0.28964358078239155,-0.2465363283173621,-0.013454104059813999,0.01986328474017592,-0.12927361208397728,-1.2921033134863245
-0.16745314390754068,-0.16380779435156378,-0.03694991456364303,0.04337148226596498,0.8457285299828471,-0.11682930557364886
0.9597230226555733,0.09807668150354776,0.03644992769569498,-0.0300670562730783,-1.5198741707232293,0.7907181908840156
-0.29610535790072323,-0.26777937762392434,-0.17430437473463212,0.18079835530720953,2.4279040927371547,-1.5329163474601772
-0.18447430961375835,-0.07310913069204242,-0.1493502948116904,0.15583111982190148,-0.5871781429953226,-0.9120870270458735
0.5015621600033193,0.3348161840265619,0.036250575493032,-0.02986759897257256,-1.2062897619052473,0.7076545217167038
-0.2761904508958945,-0.2578093125569264,0.03644992766519469,-0.0300670562730783,1.0563730840360348,0.7907181908840156
-0.2874260423856103,-0.1871578370753006,0.036449927637067885,-0.0300670562730783,0.7627056132692547,0.7907181908840156
0.4446024025863974,0.3628312240674593,0.02771027000109979,-0.021322791044705608,-0.9616113230064532,0.6661226871330481
-0.25800072006205577,-0.2623877523066787,0.0364499276787076,-0.0300670562730783,-0.7368280057079148,0.5048407294998513
-0.2836846619838119,-0.2606566009585137,0.036449927650777904,-0.0300670562730783,-0.29932352190711364,0.7907181908840156
-0.2867377530725531,-0.2681301635549999,0.03644992764017767,-0.0300670562730783,-0.3359340341112124,0.7498785535434206
-0.2939126284533035,-0.2673693680940958,0.005121219387617584,0.00127816835868876,0.22366786473018552,0.08467700296186642
-0.29168332170874817,-0.2393839398525749,0.03644992760617459,-0.0300670562730783,-1.1009001448046494,0.7907181908840156
-0.25944059331538744,-0.2611508902250292,0.03644992767808139,-0.0300670562730783,-1.1862932379745545,0.7907181908840156
-0.2998416492872679,-0.27023032348001064,-0.1947031251002161,0.20120728187378273,0.5975845341371487,-1.6596600495516787
0.19670629155023167,-0.1960459325496954,0.02259611955047864,-0.016205944422275055,-1.1125995628241743,0.6245908525493922
-0.26995386270253724,-0.08768952513889046,0.036449927671680614,-0.0300670562730783,-1.1755241682521298,0.7907181908840156
0.5431950757300383,0.17139549675978052,0.0364499276954066,-0.0300670562730783,-1.5455213913730967,0.7907181908840156
